AccountID,Territory,Country,CustomerTenure,PhoneModel,RepeatCustomer,Promotion,CurrentPeriodUsage,PriorPeriodUsage,BaseFee,AdditionalFeatureSpend,NumberOfPenalties,CustomerServiceRating,CustomerServiceCalls,DaysSinceCSContact,PlanType,Cancelled
ox59821,KS,USA,83,iPhone,no,no,133.1,248.6,31.42,21,1,9.6,8,101,Green Plan,
ox64934,ND,USA,102,,no,no,197.1,253.5,28.8,22,1,8.9,5,113,Green Plan,
ox71508,ID,USA,87,Galaxy,no,yes,209.2,197.6,42.77,17,2,12.2,3,118,Purple Plan,
ox83019,MO,USA,108,,no,no,152.9,151.3,7.65,13,2,9.8,6,74,Purple Plan,
ox96146,WA,USA,104,,no,no,304.2,242.2,25.76,21,1,10.8,2,114,Purple Plan,
oy12282,WY,USA,111,,yes,yes,254,215.2,45.95,18,1,14.4,7,90,Red Plan,
oy14675,NY,USA,126,,no,no,154.5,303.3,37.33,26,1,9.7,5,100,Purple Plan,
oz66202,LA,USA,77,iPhone,no,yes,208.7,251.5,36.09,21,3,6.6,2,78,Purple Plan,
oz78429,DC,USA,103,,no,no,229.7,246.8,16.34,21,1,9.7,4,134,Purple Plan,
pa30223,ND,USA,118,,no,no,185.3,231.7,37.01,20,3,0,0,128,Purple Plan,
pa72232,AZ,USA,85,Galaxy,yes,no,297.9,150.6,45.63,13,2,9.7,8,131,Red Plan,
pb58256,FL,USA,95,,no,yes,221.3,233.5,35.34,20,1,13.5,3,88,Purple Plan,
pb63646,MS,USA,123,,yes,no,256.9,155.8,47.24,13,0,9.2,10,112,Red Plan,
pb75149,SD,USA,78,iPhone,no,yes,243.3,215.6,28.17,18,0,9.8,6,94,Green Plan,
pb76681,MA,USA,118,,yes,no,332.7,229.6,27.68,20,0,13.6,3,91,Red Plan,
pc41311,VA,USA,108,,yes,no,161.2,308.7,16.93,26,2,13.7,6,102,Red Plan,
pc99739,RI,USA,112,,yes,no,259,202.9,10.69,17,1,8.9,8,111,Purple Plan,
pd19042,ND,USA,125,,no,yes,229,219.9,15.56,19,2,12.7,8,113,Green Plan,
pd43345,NY,USA,115,,no,no,253.2,258.8,24.58,22,2,7.4,9,66,Green Plan,
pe49380,MD,USA,122,,no,no,253.1,127.7,19.45,11,2,10.1,5,154,Blue Plan,
pe62516,CT,USA,73,iPhone,no,no,158.7,240.1,41.8,20,3,8.9,5,87,Blue Plan,
pe70338,IL,USA,100,,no,no,89.7,239.3,32.18,20,3,9.9,3,107,Purple Plan,
pe74801,NC,USA,57,Galaxy,no,yes,286.5,205.9,34.71,18,0,8.3,4,92,Red Plan,
pe75469,AZ,USA,97,,no,no,79.7,240.6,34.88,20,0,14.4,12,77,Purple Plan,
pe79203,MI,USA,65,iPhone,no,no,214.7,247.3,34.73,21,1,12,4,123,Purple Plan,
pf19727,NM,USA,123,,no,no,214.6,301.3,32.35,26,1,8,3,96,Purple Plan,
pf26481,HI,USA,93,,no,yes,165,211.7,36.45,18,1,10,8,57,Blue Plan,
pf34304,WV,USA,81,iPhone,no,no,217,161.8,38.73,14,1,8,5,97,Purple Plan,
pf38667,AL,USA,103,,no,no,164.8,138.5,17.56,12,2,9,2,79,Purple Plan,
pf76749,NJ,USA,92,,no,yes,305.4,232.1,29.7,20,1,8.9,2,105,Green Plan,
pf82400,NJ,USA,101,,no,no,242.8,255.6,49.27,22,2,11.7,4,115,Red Plan,
pf87111,AR,USA,101,,no,no,176,284.5,24.91,24,3,14,6,142,Purple Plan,
pg11134,KS,USA,100,,no,no,233.1,160.7,37.57,14,2,6.8,4,113,Purple Plan,
pg12305,MA,USA,131,,yes,no,205.2,185.5,32.79,16,1,10.9,4,101,Blue Plan,
pg67743,IN,USA,127,,no,no,273.2,254.5,42.48,22,2,8.9,6,118,Blue Plan,
ph37400,CT,USA,96,,no,no,302.8,144.3,21.42,12,1,7.6,3,80,Purple Plan,
ph47697,ND,USA,67,iPhone,no,no,61.4,248,38.66,21,1,7.8,6,115,Purple Plan,
ph59226,IL,USA,105,,no,yes,255.4,206.2,24.62,18,4,11.6,2,111,Purple Plan,
ph60761,MA,USA,131,,no,no,290,190.4,29.41,16,0,10.4,2,108,Green Plan,
ph61165,ME,USA,123,,no,no,220.6,129.2,34.26,11,1,12.9,4,110,Green Plan,
ph76502,OR,USA,93,,no,no,196.8,214.3,33.93,18,3,7.2,5,99,Green Plan,
ph77246,TN,USA,102,,no,no,231.7,206.9,21.59,18,0,6.1,6,107,Blue Plan,
ph83454,NC,USA,106,,yes,no,126.7,363.7,36.75,31,5,16.9,2,86,Red Plan,
pi34268,VA,USA,119,,no,no,270.9,233.5,32.18,20,2,10,1,112,Green Plan,
pi38450,OR,USA,82,iPhone,no,no,163.2,190,33.41,16,2,10.8,2,89,Purple Plan,
pi45939,CT,USA,107,,no,no,224.1,318.7,24.21,27,1,11.1,7,78,Blue Plan,
pi85347,MD,USA,71,Galaxy,no,no,148.1,192.8,50.13,16,1,13.2,5,78,Red Plan,
pi87175,IN,USA,157,,no,no,221.9,174.9,32.18,15,3,11.2,5,70,Purple Plan,
pi87327,DE,USA,99,,yes,no,212.4,160,29.16,14,1,5,2,103,Blue Plan,
pj16588,VA,USA,65,iPhone,no,no,232.4,208.9,23.61,18,2,9.2,3,109,Purple Plan,
pj34697,MA,USA,114,,no,yes,205.7,207.6,27.49,18,0,9.2,4,115,Purple Plan,
pk11690,NY,USA,87,Galaxy,yes,no,183.5,281.7,40.75,24,1,11.4,1,92,Red Plan,
pk22248,IA,USA,72,Galaxy,no,no,207.2,246,23.65,21,5,11.4,9,112,Purple Plan,
pk30231,MT,USA,96,,no,no,284.5,197.9,19.26,17,4,11.7,2,89,Red Plan,
pl35601,DE,USA,72,Galaxy,no,no,200.8,248.9,30.12,21,3,8.6,7,105,Purple Plan,
pl44334,VA,USA,88,iPhone,no,no,211.9,190.4,33.49,16,0,16.1,8,68,Purple Plan,
pl76085,RI,USA,107,,no,yes,178.7,310,24.96,26,0,7.2,7,84,Purple Plan,
pm23547,FL,USA,102,,no,no,203.1,160.7,38.91,14,0,12.5,2,136,Purple Plan,
pm30108,NC,USA,86,Galaxy,no,no,207,167.8,36.65,14,3,6.4,8,59,Green Plan,
pm62011,WV,USA,102,,no,no,134.3,236.1,28.22,20,1,10.9,4,97,Purple Plan,
pm86189,KS,USA,110,,no,no,243.6,163.9,32.5,14,1,14.1,3,102,Purple Plan,
pm93847,MN,USA,67,Galaxy,no,no,210.5,264.5,33.54,22,1,9,6,106,Purple Plan,
pn32406,AR,USA,78,Galaxy,no,yes,277.8,138.9,43.01,12,2,11.8,3,121,Purple Plan,
pn52970,IL,USA,105,,no,yes,227.7,161.7,37.71,14,0,14,7,85,Purple Plan,
pn76587,MA,USA,49,iPhone,no,no,239.2,237.4,35.6,20,1,9.8,11,117,Blue Plan,
pn83360,WY,USA,132,,no,no,264.1,209.6,23.82,18,1,8,2,126,Purple Plan,
po29631,NE,USA,74,iPhone,no,no,252.2,274.6,25.91,23,3,6.6,5,88,Purple Plan,
po34442,CT,USA,93,,no,yes,216.1,120.1,29.36,10,5,10.3,5,116,Red Plan,
po89596,VA,USA,67,iPhone,no,no,141.9,204.3,26.61,17,2,9.9,2,103,Green Plan,
pp11429,OH,USA,122,,no,no,169.7,258.7,38.59,22,2,8.9,1,111,Purple Plan,
pp18104,OH,USA,118,,no,yes,212.9,209.4,34.8,18,2,7,2,91,Blue Plan,
pp24556,FL,USA,86,iPhone,no,yes,132.6,213.9,20.15,18,2,13.4,3,118,Purple Plan,
pp33245,OR,USA,86,iPhone,no,yes,254.4,188.4,21.85,16,1,6.8,6,91,Purple Plan,
pp38098,SC,USA,126,,no,no,208.8,200.6,24.62,17,0,13.3,9,82,Red Plan,
pp60401,MD,USA,103,,no,no,220.8,183.5,32.42,16,3,9.8,4,117,Purple Plan,
pp65669,WI,USA,91,Galaxy,no,no,188.8,268.6,26.21,23,6,10.9,4,108,Purple Plan,
pp76580,KS,USA,90,iPhone,no,no,245.7,262.6,19.62,22,2,13.1,5,68,Purple Plan,
pq40521,VT,USA,95,,no,no,136.2,188.8,36.21,16,0,13.5,3,104,Purple Plan,
pq54867,KY,USA,69,Galaxy,no,no,240.3,225.1,34.68,19,1,9.6,5,110,Green Plan,
pq89648,VT,USA,119,,no,no,198.1,211.8,27,18,1,10.3,3,105,Purple Plan,
pr17843,MS,USA,48,Galaxy,no,no,259.2,159.1,17.24,14,1,12.2,2,119,Purple Plan,
pr50290,AR,USA,89,iPhone,no,no,151,192.3,23.68,16,7,9.3,3,95,Red Plan,
pr61249,ND,USA,79,iPhone,yes,yes,222.4,157.1,37.67,13,1,11.5,3,74,Green Plan,
pr70193,OR,USA,90,iPhone,no,no,203,141.2,30.4,12,2,8.4,5,72,Blue Plan,
pr97626,DC,USA,138,,no,no,269.6,248.5,21.03,21,0,13.3,4,105,Purple Plan,
ps12631,UT,USA,44,iPhone,no,no,260,167.5,48.57,14,1,8.7,4,144,Red Plan,
ps13159,TN,USA,82,Galaxy,no,no,157,185.1,20.28,16,2,10.9,4,111,Red Plan,
ps43589,NY,USA,125,,no,no,174.6,211,12.02,18,2,0,0,113,Purple Plan,
ps46293,NV,USA,99,,no,no,243.3,175.6,28.66,15,0,10.9,7,107,Purple Plan,
ps56334,LA,USA,98,,no,yes,143.7,142.4,26.35,12,1,5.9,4,105,Purple Plan,
ps69895,CT,USA,64,iPhone,no,no,321.3,274,24.94,23,3,8.9,1,99,Purple Plan,
ps72697,MS,USA,105,,no,no,234.9,200,25.01,17,3,12.5,9,135,Purple Plan,
ps94464,VT,USA,112,,no,yes,333.5,188.2,36.43,16,0,11.3,10,107,Blue Plan,
pt35583,HI,USA,118,,no,no,167.5,239.7,31.84,20,1,15.1,2,90,Green Plan,
pt39683,MI,USA,101,,no,no,110.4,160.1,39.42,14,3,14.3,6,94,Green Plan,
pt56390,AR,USA,78,iPhone,yes,yes,237.3,234.3,37.42,20,4,10.1,4,71,Green Plan,
pt98853,AK,USA,60,iPhone,yes,yes,192.4,200.6,23.09,17,2,12.3,7,134,Green Plan,
pu64515,FL,USA,90,iPhone,no,no,181.1,198.4,26.98,17,1,10.5,4,117,Green Plan,
pu70000,DC,USA,106,,no,no,224.3,204.9,31.3,17,2,9.8,3,70,Purple Plan,
pu76393,NH,USA,112,,no,no,214.7,201.3,50.68,17,2,9.7,4,100,Red Plan,
pu90537,WV,USA,109,,no,no,143.9,165.8,34.48,14,1,4.6,4,104,Blue Plan,
pv11758,AL,USA,117,,no,no,227.7,190.9,27.37,16,4,12.1,4,113,Green Plan,
pv22646,NJ,USA,128,,no,no,194.8,278.3,20.21,24,2,13.2,10,65,Purple Plan,
pv47726,VA,USA,100,,no,no,203.8,178.6,34.49,15,5,12.8,3,46,Blue Plan,
pv54943,VA,USA,101,,no,no,210.6,203,37.88,17,2,6.9,2,128,Blue Plan,
pv66991,AR,USA,116,,no,no,117,120.5,38.61,10,5,4.7,4,103,Green Plan,
pv99864,SC,USA,73,Galaxy,no,no,164.7,213.7,29.67,18,4,10.3,5,114,Purple Plan,
pw79464,WA,USA,121,,no,no,302.8,176.6,33,15,2,7,7,110,Purple Plan,
pw85892,MO,USA,145,,no,no,209.5,196.5,25.4,17,1,14.9,3,105,Green Plan,
px12014,WY,USA,94,,no,no,208.8,248.6,31.93,21,0,10.6,5,86,Purple Plan,
px17912,SD,USA,104,,no,yes,196.5,193.6,29.1,16,1,10.2,4,74,Blue Plan,
px41517,HI,USA,95,,no,no,151.6,165.8,46.95,14,3,2.2,4,119,Blue Plan,
px67662,IA,USA,114,,no,yes,211.9,243.7,28.54,21,1,9.1,2,93,Blue Plan,
py15263,DC,USA,121,,no,no,183.8,147.9,38.15,13,2,6.7,2,97,Green Plan,
py36031,VA,USA,142,,no,no,214.7,216.5,37.94,18,1,12.4,2,114,Purple Plan,
py38869,MT,USA,94,,no,yes,259.3,147.6,45.1,13,1,12.9,1,95,Purple Plan,
py95313,MD,USA,93,,no,no,250.6,114.6,46.51,10,1,8.2,4,116,Purple Plan,
pz11582,MS,USA,106,,no,yes,126.6,313.7,24.21,27,2,13.4,6,109,Purple Plan,
pz46606,MA,USA,119,,no,no,284.7,190.4,46.14,16,4,11.1,6,102,Red Plan,
pz63714,NJ,USA,110,,no,no,192.2,260.3,26.47,22,1,11,1,103,Green Plan,
qa14565,MD,USA,124,,yes,yes,197.7,160.9,32.11,14,4,11.5,5,102,Purple Plan,
qa23013,KY,USA,96,,no,no,247.2,87.6,28.61,7,1,8.4,6,91,Purple Plan,
qa28693,ID,USA,108,,yes,no,259.3,161.8,25.19,14,0,11,4,113,Blue Plan,
qa33018,DC,USA,110,,no,yes,200,130.2,37.67,11,1,11.3,3,123,Purple Plan,
qa63976,TN,USA,100,,no,no,231.7,200.2,25.38,17,2,11.9,3,110,Blue Plan,
qa77010,VT,USA,76,Galaxy,no,no,244,156.1,32.25,13,5,8.3,3,65,Purple Plan,
qa80415,OK,USA,63,Galaxy,no,yes,196.7,205.6,40.31,17,4,10.1,5,117,Red Plan,
qa81904,WA,USA,97,,no,yes,142.4,250.3,27.42,21,1,6.6,8,110,Blue Plan,
qa99604,MS,USA,109,,no,yes,208.5,221.4,26.25,19,0,10.3,5,142,Purple Plan,
qb36372,MO,USA,95,,no,no,194.1,193,37.69,16,3,6.5,4,82,Green Plan,
qb37272,NY,USA,95,,no,no,258.2,186.6,29.63,16,3,12.9,5,128,Green Plan,
qb38000,DC,USA,102,,no,yes,192.4,206,37.26,18,1,15,5,109,Purple Plan,
qb40390,NE,USA,104,,no,no,230.6,180.4,45.41,15,1,17.3,4,131,Blue Plan,
qb56607,NE,USA,98,,no,yes,123,150.5,43.64,13,3,11.4,3,120,Purple Plan,
qb73547,MO,USA,109,,no,no,181.5,258.2,32.3,22,0,6.3,6,84,Purple Plan,
qb94571,AL,USA,83,Galaxy,no,no,168,219,32.2,19,3,7.1,8,89,Purple Plan,
qc31236,GA,USA,125,,no,no,76.4,198.9,35.36,17,0,8.6,6,76,Purple Plan,
qc50604,AL,USA,121,,no,no,138.4,197.1,21.81,17,7,12.2,5,93,Red Plan,
qc59085,AK,USA,94,,no,no,136.8,138.7,9.89,12,5,11.9,1,118,Red Plan,
qc94819,CO,USA,120,,no,no,197.7,121.6,22.51,10,1,8.6,2,101,Green Plan,
qc95436,WI,USA,108,,no,no,179.6,216.3,41.91,18,2,12.7,3,89,Blue Plan,
qd46646,DC,USA,106,,no,yes,195.4,200.6,36.7,17,0,15.5,7,107,Purple Plan,
qd91299,PA,USA,78,Galaxy,no,yes,174.1,180.6,17.85,15,2,10.2,2,100,Red Plan,
qe30765,WI,USA,102,,no,no,205.8,193.6,14.79,16,0,11,5,64,Purple Plan,
qe64968,AZ,USA,112,,no,no,169.4,82.2,17.8,7,3,15.8,7,104,Purple Plan,
qe76716,CT,USA,136,,no,no,219.3,270.8,39.93,23,1,13.9,2,134,Blue Plan,
qe78691,NJ,USA,89,iPhone,no,no,195.3,88.3,37.43,8,0,12.9,5,125,Green Plan,
qe84098,WA,USA,104,,no,no,206.6,273.6,25.38,23,0,9.1,4,75,Purple Plan,
qe91160,WI,USA,88,iPhone,no,no,175.9,276.1,26.52,23,1,9.3,5,81,Blue Plan,
qe95555,NM,USA,79,Galaxy,no,no,252.1,241.9,18.36,21,3,10.4,3,152,Purple Plan,
qf13610,HI,USA,104,,no,yes,227.4,111.6,32.83,9,1,12.1,4,98,Purple Plan,
qf30356,WI,USA,88,Galaxy,no,no,155.1,247.9,28.53,21,0,11.9,4,81,Purple Plan,
qf31224,ID,USA,100,,no,yes,160,241.6,26.28,21,3,12.6,1,109,Green Plan,
qf34365,ID,USA,109,,no,yes,226.5,125.6,41.99,11,3,10.5,4,91,Blue Plan,
qf46313,AL,USA,80,iPhone,no,yes,148.2,185.5,26.18,16,3,8.2,4,91,Blue Plan,
qf49634,OK,USA,85,Galaxy,no,no,214.2,207.6,45.85,18,3,4.5,15,86,Red Plan,
qf62525,NC,USA,93,,no,no,329.3,127,17.63,11,0,14.4,1,107,Purple Plan,
qf86931,ID,USA,130,,no,no,158.7,203.8,26.25,17,0,11.8,3,90,Blue Plan,
qg37207,MI,USA,116,,no,no,195.5,295.3,22.9,25,2,6.6,5,98,Purple Plan,
qg83786,UT,USA,96,,no,yes,143.9,262.3,29.8,22,1,5.6,11,122,Blue Plan,
qg94666,WA,USA,82,Galaxy,no,no,231.3,201.1,46.94,17,0,8.9,4,106,Red Plan,
qg96292,IL,USA,122,,no,yes,276.7,195.3,26.2,17,4,13.2,2,150,Green Plan,
qh34506,AR,USA,109,,no,no,206.4,202.6,33.49,17,1,9.1,10,128,Purple Plan,
qh83406,NC,USA,128,,no,no,145.8,227.2,34.2,19,2,8.4,3,100,Blue Plan,
qh87771,NV,USA,150,,no,no,147.1,187.5,46.82,16,1,13.6,3,62,Green Plan,
qh89963,CO,USA,106,,no,no,215.9,152.9,25.59,13,1,3.5,3,112,Blue Plan,
qi25229,MS,USA,93,,no,no,170.9,131.2,29.44,11,0,5.4,3,80,Purple Plan,
qi40365,MI,USA,104,,no,no,191.7,234.2,49.5,20,1,8.9,3,132,Red Plan,
qi56392,DC,USA,121,,no,no,95.3,168.6,28.66,14,1,12.3,4,94,Purple Plan,
qi60791,NJ,USA,55,iPhone,no,no,148.1,237.4,31.62,20,1,12.2,6,105,Purple Plan,
qj12545,OR,USA,86,Galaxy,no,no,237.3,185.5,19.24,16,1,9.5,5,97,Blue Plan,
qj38214,NY,USA,101,,no,no,285.7,161,34.82,14,0,9.5,3,80,Purple Plan,
qj57569,CT,USA,121,,no,no,203,143.9,8.36,12,1,12.1,13,136,Blue Plan,
qj60267,OH,USA,90,iPhone,no,yes,266.9,267.5,25.89,23,7,11.3,5,102,Purple Plan,
qj81068,IL,USA,100,,no,yes,168.7,225.5,35.77,19,0,9.7,4,97,Blue Plan,
qk11278,MS,USA,54,Galaxy,yes,yes,184,292.7,41.74,25,1,10.8,7,83,Purple Plan,
qk14702,FL,USA,96,,no,no,240,153.1,18.56,13,2,9.8,5,80,Purple Plan,
qk17075,NE,USA,95,,no,yes,240.2,211.8,30.14,18,3,9.3,7,102,Green Plan,
qk59845,ID,USA,93,,no,yes,199.5,233.5,20.89,20,2,9.6,2,91,Green Plan,
qk74056,ME,USA,73,Galaxy,no,no,114.2,267.3,19.64,23,3,13.3,5,83,Green Plan,
qk99319,AK,USA,124,,no,no,184,169.9,30.99,14,1,9.3,3,110,Red Plan,
ql19493,IN,USA,129,,no,no,180.9,193.6,26.27,16,2,13.4,3,87,Blue Plan,
ql31052,ND,USA,88,iPhone,no,yes,215.5,162.7,30.02,14,1,14.6,6,66,Green Plan,
ql32338,WV,USA,125,,no,no,163.2,199.2,39.92,17,4,10,1,99,Green Plan,
qm44040,MI,USA,102,,no,no,118.3,237.1,23.02,20,0,17.5,4,122,Purple Plan,
qn18632,WV,USA,138,,no,no,269.7,161.9,34.97,14,2,12.5,6,83,Green Plan,
qn32972,IN,USA,96,,no,no,214,266.3,36.77,23,0,4.5,3,77,Purple Plan,
qn58622,NH,USA,89,Galaxy,no,no,186.5,194.4,32.84,17,4,9.7,2,90,Green Plan,
qn90416,NM,USA,107,,no,no,206.1,209.4,28.88,18,1,11.5,2,121,Purple Plan,
qo80312,ME,USA,102,,no,no,227.4,140.2,26.61,12,2,12.2,2,134,Green Plan,
qo90145,ND,USA,101,,no,no,136.7,255.9,25.55,22,2,12.5,4,112,Blue Plan,
qo90547,AL,USA,121,,no,no,188.7,110.1,37.91,9,0,7.1,12,98,Purple Plan,
qo95457,SC,USA,93,,no,yes,161.3,216.9,26.11,18,2,12.6,3,88,Purple Plan,
qo97223,MN,USA,60,Galaxy,no,no,123.4,152.9,54.03,13,1,10.4,7,100,Red Plan,
qo97929,MN,USA,82,iPhone,no,no,187.1,269.4,40.92,23,0,10.1,3,85,Red Plan,
qp12235,IN,USA,77,Galaxy,no,no,275.8,182.4,43.08,16,1,8.4,2,151,Blue Plan,
qp24942,MO,USA,109,,no,no,173.1,249.5,39.78,21,2,9.1,5,114,Purple Plan,
qq22203,NH,USA,134,,yes,no,208,255.7,38.91,22,4,10.1,2,71,Purple Plan,
qq29299,LA,USA,97,,no,no,215.8,351.6,31.37,30,1,8.7,4,80,Purple Plan,
qq39315,IL,USA,102,,no,yes,215.8,233.8,39.22,20,3,13.5,2,109,Purple Plan,
qq48550,MN,USA,138,,no,no,209.7,154,27.64,13,0,11.5,4,109,Purple Plan,
qq48755,NE,USA,80,Galaxy,no,no,259.2,237.7,35.9,20,0,12.3,2,93,Blue Plan,
qq49734,HI,USA,112,,no,yes,236.3,220.7,30.87,19,2,12.9,4,100,Green Plan,
qr29130,RI,USA,108,,yes,no,135,251.3,21.64,21,1,10.3,3,81,Purple Plan,
qr33542,ND,USA,123,,no,no,226.1,214.5,34.97,18,1,6.7,18,108,Purple Plan,
qr42345,NC,USA,115,,no,no,114.1,198.4,35.24,17,1,8.6,4,82,Green Plan,
qr46336,RI,USA,65,Galaxy,no,yes,232.8,152.7,35.29,13,1,9.7,3,77,Green Plan,
qr63692,AK,USA,105,,no,no,210,262,29.73,22,1,8.5,5,75,Blue Plan,
qr69326,ND,USA,97,,no,yes,180,289.9,14.03,25,3,4.8,4,94,Blue Plan,
qr92619,NH,USA,140,,no,no,192.5,157.8,37.62,13,1,11.3,6,89,Purple Plan,
qs21655,CT,USA,101,,no,no,145.4,237.4,46.09,20,1,8.4,6,133,Purple Plan,
qs27628,CO,USA,107,,no,no,83.9,207.5,33.92,18,2,8.1,4,110,Purple Plan,
qs54380,AZ,USA,117,,no,no,214.1,253.6,15.64,22,1,10.3,10,77,Purple Plan,
qs72667,MN,USA,95,,no,no,198,121,25.86,10,0,9.8,5,105,Green Plan,
qt21545,WV,USA,130,,no,yes,233,196.6,35.67,17,1,7,7,84,Green Plan,
qt30941,NC,USA,115,,no,no,255.3,216.2,21.86,18,6,6.3,2,88,Red Plan,
qt59811,TN,USA,119,,no,no,261.5,182.2,25.45,15,0,9.7,8,115,Purple Plan,
qt80017,NJ,USA,90,iPhone,no,no,182.7,195.3,32.95,17,1,8.5,3,121,Purple Plan,
qt82109,DE,USA,115,,no,no,193.6,276.4,25.25,23,1,12.4,3,84,Green Plan,
qt90193,SD,USA,102,,no,yes,240.4,190.3,19.43,16,3,12.6,7,103,Green Plan,
qu14183,WA,USA,106,,no,no,184.2,187.3,13.36,16,1,7.4,5,110,Green Plan,
qu26242,MO,USA,112,,no,no,184.4,274.7,21.44,23,1,9.8,4,126,Purple Plan,
qu32669,MN,USA,84,iPhone,no,no,239.8,168.1,33.64,14,1,12,6,113,Purple Plan,
qu57910,DE,USA,110,,no,no,227.3,165.9,33.51,14,1,12.8,3,115,Green Plan,
qu78057,NH,USA,78,iPhone,yes,no,107.3,270.5,50.73,23,0,12.2,2,142,Blue Plan,
qu84270,KY,USA,126,,no,no,204.4,232.1,50.22,20,1,11.5,2,117,Red Plan,
qu89807,WY,USA,80,Galaxy,no,no,160.7,199.7,25.01,17,0,13.7,7,100,Purple Plan,
qu94198,VT,USA,112,,no,no,225.3,270.5,16.88,23,3,9,6,136,Green Plan,
qu97897,AZ,USA,97,,no,yes,248.7,271.4,20.66,23,2,11.3,5,110,Purple Plan,
qv10600,IL,USA,108,,no,no,172.7,188.4,37.43,16,2,11.7,3,124,Blue Plan,
qv45065,NM,USA,103,,no,yes,164.6,248.2,29.73,21,1,13.5,3,105,Blue Plan,
qv74145,NC,USA,117,,no,no,229.9,191.9,38.23,16,0,10.3,3,127,Blue Plan,
qv89395,ID,USA,98,,no,no,192,193.8,33.01,16,3,9.3,7,95,Purple Plan,
qv92659,MI,USA,101,,no,yes,162.8,235.1,36.48,20,0,14.8,12,132,Purple Plan,
qw22896,WI,USA,92,,no,no,250.3,162.6,29.27,14,1,8.7,4,76,Green Plan,
qw43647,VT,USA,102,,no,yes,205.1,202.9,21.08,17,1,12.3,3,81,Purple Plan,
qw59631,ND,USA,125,,no,yes,280.5,172.6,21.03,15,1,8.8,4,106,Red Plan,
qx14654,NY,USA,82,Galaxy,no,yes,167.8,203.8,40.72,17,0,9.9,6,105,Purple Plan,
qx51209,CO,USA,82,Galaxy,no,yes,236.4,159.2,19.99,14,2,11.3,10,60,Purple Plan,
qx60463,AK,USA,97,,no,no,120.5,168.3,30.33,14,1,9.3,9,113,Blue Plan,
qx94032,ME,USA,113,,no,no,193.6,226.6,36.04,19,3,8.9,7,128,Purple Plan,
qx94441,RI,USA,107,,no,no,289.6,214.1,39,18,4,10.4,6,99,Purple Plan,
qy10021,PA,USA,99,,no,yes,234.8,155.1,35.87,13,1,11.4,5,89,Purple Plan,
qy31123,AL,USA,89,iPhone,no,no,94.1,172.8,35.62,15,1,8.8,4,85,Green Plan,
qy37524,IN,USA,82,iPhone,no,yes,181.6,159.7,35.56,14,0,9.5,3,74,Blue Plan,
qy94589,AZ,USA,87,iPhone,no,no,190.9,207.3,33.69,18,4,8.7,3,76,Purple Plan,
qy96556,NE,USA,102,,no,no,234.3,184.9,28.8,16,1,2,7,144,Purple Plan,
qz31463,CT,USA,98,,no,no,236.2,248.4,22.93,21,3,14.7,2,130,Green Plan,
qz52029,OH,USA,98,,no,no,246.9,242,22.98,21,2,10.2,2,107,Green Plan,
qz84601,TX,USA,93,,no,yes,193.9,240.5,51.46,20,3,13.6,14,119,Green Plan,
ra40071,AK,USA,65,iPhone,yes,no,214.3,262.8,22.61,22,1,11.2,3,93,Green Plan,
ra44202,NM,USA,114,,no,yes,228.4,278,26.18,24,2,11.8,4,137,Purple Plan,
ra51393,MN,USA,100,,no,yes,192.7,236.1,37.69,20,0,8,4,70,Purple Plan,
ra70610,MD,USA,108,,no,no,153.2,178.4,48.81,15,3,14.4,2,125,Blue Plan,
ra98177,ID,USA,113,,no,no,195.3,186.5,44.83,16,1,18.3,6,103,Red Plan,
rb12293,WY,USA,89,iPhone,no,no,119.5,187.5,28.93,16,0,4.3,3,83,Blue Plan,
rb32149,SD,USA,115,,no,no,260,245.3,25.33,21,0,8.3,3,105,Blue Plan,
rb34048,AR,USA,106,,no,no,214,187.3,33.86,16,3,13.3,3,12,Blue Plan,
rb39860,HI,USA,99,,no,no,221.5,176.7,35.89,15,4,14.7,7,66,Green Plan,
rb53860,IA,USA,130,,no,yes,210,186.4,24.04,16,1,7.7,6,114,Blue Plan,
rb82194,NY,USA,104,,no,no,170.3,190,20.94,16,4,12.9,5,117,Blue Plan,
rc10459,WY,USA,93,,no,no,246.8,226.4,50.32,19,0,12.3,10,117,Blue Plan,
rc12004,MS,USA,100,,no,no,182.5,307.2,16.69,26,2,7.6,1,88,Green Plan,
rc31518,IN,USA,115,,no,no,216.8,179.9,34.71,15,1,9.5,5,152,Purple Plan,
rc57790,HI,USA,116,,no,no,241.6,261.5,21.32,22,2,11.4,9,95,Purple Plan,
rc70392,GA,USA,109,,no,yes,156.3,235.5,40.66,20,1,9.5,4,112,Green Plan,
rc74688,KS,USA,79,iPhone,yes,no,266.9,188.5,49.86,16,0,14.5,4,90,Purple Plan,
rc75828,MT,USA,122,,no,no,203.5,241.4,32.59,21,1,9.1,5,88,Purple Plan,
rd11598,TX,USA,102,,no,yes,142.2,141.8,36.35,12,0,7.2,3,86,Purple Plan,
rd17228,UT,USA,132,,no,no,170.3,249.7,28.05,21,1,12.6,8,86,Green Plan,
rd30947,ND,USA,105,,no,no,216.1,250,38.23,21,3,6.7,5,101,Red Plan,
rd39749,VT,USA,127,,no,no,98.9,262.3,31.62,22,4,11.5,6,96,Green Plan,
rd56560,OR,USA,121,,no,no,151.8,203,24.82,17,1,13.3,2,141,Purple Plan,
